user	topic	link	utterance	category
Filosov	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	aber da hat vermutlich ein preußischer Ordnungsspezialist ab 1871 den Wald sicher zackig eingenordet.	insinuation
Koltoroc	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Von denen sind für einige unterwegs.	insinuation
weiterwursteln	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Kann es sein, dass Sie den Artikel überhaupt nicht verstanden haben?	insinuation
Tetsu	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Die meisten menschen die Hedgefonds und Banken Kritisieren haben von der Materie kaum Ahnung	insinuation
Verbaler Spaltpilz	politics	https://www.zeit.de/politik/ausland/2021-05/liz-cheney-usa-republikaner-fraktionsfuehrung-donald-trump-kritik	Man muss schon eine ziemlich verschobene Weltsicht haben wenn man den Streit innerhalb der Demokraten mit diesem Massaker im Namen Trumps gleich setzen will.	insinuation
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Und der Author dieser Zeilen fühlt sich vielleicht modern, aber er ist in den 80ern hängen geblieben.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Und somit alle noch gesundheitlich Gefährdeten allein lassen.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Und somit auch die Arztpraxen völlig aus der Bahn werfen.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Und das alles im Namen des Urlaubs und der Begünstigung der Wahlergebnisse.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Der Infektionsdruck wird ab dem Spätsommer auf den Kindern liegen.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Richtig, die lassen die Kinder im Stich, so wie letztes Jahr.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Denn es wird KEIN Wort darüber verschwendet, die Schulen für einen Regelbetrieb sicher zu machen	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Das ist mutwillige Gefährdung und Spaltung der Bevölkerung für die eigene Machterhaltung und Bedienung der zahlungskräftigen Lobby.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Es ist ja bezeichnend, das z.B. die FDP der Wirtschaft 50 Mrd. Euro in den A... schieben will.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Kein Wort über die systemrelevanten Bereiche des Landes und den darin Beschäftigten.	insinuation
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Kein Wort über die Hilfe für die Kinder, von denen im letzten Jahr eigentlich JEDER gesagt hat, wie wichtig sie sind.	insinuation
ST1971	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Jetzt kommt also dran, wer nicht arbeitet und tagelang die Arztpraxen belagert	insinuation
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	In den nächsten Tagen wird in den Arztpraxen ein Hauen und Stechen einsetzen	insinuation
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Es werden nicht diejenigen den größten Druck machen, die die Impfungen am dringendsten benötigen	insinuation
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Es werden diejenigen sein, die auch sonst immer am lautesten schreien.	insinuation
Internethobbit	politics	https://www.zeit.de/politik/deutschland/2021-05/serap-gueler-cdu-rassismus-hans-georg-maassen-bundestagswahl/seite-2	Nunja, für die Grünen geht immer irgendwas unter.	insinuation
strixaluco	biology	https://www.zeit.de/2021/20/schleimpilze-gelbe-lohbluete-pilze-forschung-technologie/seite-2	Weil sich fast niemand mit Schleimpilzen beschäftigt, wird das aber immer wieder vergessen	insinuation
strixaluco	biology	https://www.zeit.de/2021/20/schleimpilze-gelbe-lohbluete-pilze-forschung-technologie/seite-2	"und taucht dann so ungefähr alle fünf bis zehn Jahre als Sensation vom ""intelligenten Schleimpilz"" in der Presse auf"	insinuation
TB42	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Nein, das Argument ist offenkundig falsch und wird von Ihnen nur vorgebracht, weil es bequem fuer Sie persoenlich ist.	insinuation
r1ckD	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Wo wollen sie hin? Zurück zur DDR und seinen stinkenden Trabbies und Kohleöfen in jeder Wohnung?	insinuation
Barrelshifter	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Weil dabei niemand bequem auf Andere zeigen und sich mit ein paar besonders ettiketierten Artikeln freikaufen kann.	insinuation
Barrelshifter	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Voran die Kirchen, welche noch immer Wachstum predigen, als gäbe es kein Morgen.	insinuation
jo.banana	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	erzaehlen sie das mal den armen menschen in z.b. sued-ost-asien. die lachen sie aus.	insinuation
jo.banana	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	die wollen eigendlich nur das sich ihre lebensverhaeltnisse ein wenig verbessern.	insinuation
jo.banana	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	und wollen sie etwas das diesen menschen verweigern ?	insinuation
Stimulus Isolator	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Das grenzt an Faschismus	insinuation
YoungGrillteller	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Bei nichts werden alte weiße Männer so aktiv wie wenn sie alte weiße Männer genannt werden.	insinuation
YoungGrillteller	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Man könnte ja auch einfach drüberstehen, aber das nicht zu tun, das macht den alten weißen Mann wohl einfach aus.	insinuation
4europe	sport	https://www.zeit.de/sport/2021-05/werder-bremen-steigt-aus-der-bundesliga-ab	Von SPD geführt, von SPD in den Ruin getrieben	insinuation
Greta	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Gewisse Leute können sich dann wieder freuen.	insinuation
Wolfgang Lichtenberg	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Bitte nicht alles aus Merkels Politbüro nachplappern.	insinuation
Queerdenkr	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	entweder Sie leben in einer Blase oder in einem Luftschloss.	insinuation
Queerdenkr	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Sind Sie überhaupt irgendwann außerhalb Ihres sozialen Umfeldes mit Menschen ins Gespräch kommen?	insinuation
Motte	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Triggert Sie dieser Beitrag so sehr?	insinuation
Motte	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	war Ihr Bildungsweg so einfach, dass das Würfeln von Fremdworten alles ist, was hängenblieb?	insinuation
Fritz2	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	"Diese ""Bewegung"" bzw. Sorte Mensch gab es doch schon vor Corona."	insinuation
Der_Fleescha	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Und viele Spinner machen immer noch mit	insinuation
Harlem	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	"Dass diese Herrschaften eben nicht anmaßend das ""Volk"" sind, wollen und können sich diese selbsternannten Widerstandskämpfer nicht eingestehen"	insinuation
Harlem	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	denn der Kampf muss ja irgendwie weitergehen	insinuation
Harlem	society	https://www.rbb24.de/politik/thema/corona/beitraege/2021/05/analyse-querdenker-bewegung-demonstrationen-berlin-pfingsten.html?utm_source=pocket-newtab-global-de-DE	Aber manche brauchen das eben, das ist ihr Immer-in-Bewegung-bleiben.	insinuation
Clock DVA	music	https://www.zeit.de/kultur/musik/2021-06/daniel-miller-gareth-jones-sunroof-album?page=2#comments	Stimmt, für Leute denen ein Octatrack zu kryptisch ist.	insinuation
volumen	music	https://www.zeit.de/kultur/musik/2021-06/daniel-miller-gareth-jones-sunroof-album?page=2#comments	Erster Eindruck: Sunroof scheint eher was für die Wendy Carlosse als die Depecher zu sein	insinuation
Mykorrhiza	music	https://www.zeit.de/kultur/musik/2021-06/daniel-miller-gareth-jones-sunroof-album?page=2#comments	Das war dem Punk körperlich zu still.	insinuation
sane	education	https://www.zeit.de/digital/2021-01/digitalpakt-schule-fernunterricht-homeschooling-tablets-foederalismus-digitale-bildung/seite-2	Kleiner Tipp, sie verstehen die Welt besser, wenn sie nicht von sich auf alle anderen schließen	lecture
sane	education	https://www.zeit.de/digital/2021-01/digitalpakt-schule-fernunterricht-homeschooling-tablets-foederalismus-digitale-bildung/seite-2	"Und was ""Entscheider"" angeht, also im Kultusministerium, die waren damals schon alt."	lecture
AGB akzeptiert	education	https://www.zeit.de/digital/2021-01/digitalpakt-schule-fernunterricht-homeschooling-tablets-foederalismus-digitale-bildung/seite-2	Das völlig unkritische Verhalten in dieser auch gefärhlichen Welt, sollte so wichtig wie Mathe und Deutsch sein.	lecture
Bildungsferne	education	https://www.zeit.de/digital/2021-01/digitalpakt-schule-fernunterricht-homeschooling-tablets-foederalismus-digitale-bildung/seite-2	Wer 20 Jahre lang schläft muss sich nicht wundern	lecture
Mgagre	education	https://www.zeit.de/digital/2021-01/digitalpakt-schule-fernunterricht-homeschooling-tablets-foederalismus-digitale-bildung/seite-2	Wobei sich natürlich die Frage stellt, wer das geplant hat	lecture
Hubert Schmitz	health	https://www.faz.net/aktuell/wirtschaft/ideen-durch-corona-der-maskenhalter-aus-dem-friseursalon-17152553.html?utm_source=pocket-newtab-global-de-DE	meckern ist einfach, besser machen ist schwierig!	lecture
Klaus Hinkelmann	health	https://www.faz.net/aktuell/wirtschaft/ideen-durch-corona-der-maskenhalter-aus-dem-friseursalon-17152553.html?utm_source=pocket-newtab-global-de-DE	Das mag noch für die Masken der ersten Generation gut (gewesen) sein, aber angesichts FFP2-Auflagen doch sowas von überholt.	lecture
Reinhardt Raack	health	https://www.faz.net/aktuell/wirtschaft/ideen-durch-corona-der-maskenhalter-aus-dem-friseursalon-17152553.html?utm_source=pocket-newtab-global-de-DE	Der schlaffe Lappen steht rechts und links fingerbreit ab und die Kugeln im Ohr drücken mindestens so stark wie üblichen Bänder.	lecture
Rebecca Keyser	health	https://www.faz.net/aktuell/wirtschaft/ideen-durch-corona-der-maskenhalter-aus-dem-friseursalon-17152553.html?utm_source=pocket-newtab-global-de-DE	Nicht meckern, ausprobieren, vielleicht taugt's ja doch	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	Nur die Nocken einbauen ohne großes tam tam bringt ja nichts.	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	Hier und da mal was einbauen ist Pfusch	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	Ohne die Bereitschaft für Mehrleistung auch mehr zu bezahlen, versenkt man erfahrungsgemäß mehr Geld in kleine Scheinen als einmal 2500 in die Hand zu nehmen.	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	Dann lieber zufrieden sein mit der Situation.	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	Voila stellt sich die Frage, was es einem Wert ist	lecture
teileklaus	mobility	https://www.powerboxer-forum.de/viewtopic.php?f=9&t=6037	der Kopf mit den 2 Einzel Rohren ist nicht optimal für Leistung, der Ovalkrümmer ist besser	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	kann man aber mit einem Trick halbwegs kompensieren	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Das würde ich in ein separates Kistchen stecken.	lecture
MacroDX	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Man darf den halt nicht als hochvolatilen Speicher verwenden, da er auch eine begrenzte Lebensdauer hat.	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	"da spiel ich die Chords lieber konservativ ""händisch""."	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Ok, dafür brauchts dann gar keinen polyfonen Sequenzer	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Ein monofoner Sequenzer a la SH-101 reicht, der dann die Chord-Transponierung spielen würde.	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Der Akkord sollte wissen, was seine Basis-Note ist	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Das würde ich so lösen, dass die zuerst angespielte Note die Basis-Note ist	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Das geht leider nicht.	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Und aus C-E-G erkennst Du auch nicht, ob es normal C-Dur (=C-ionisch) oder das Jazzer-C also C-Lydisch (mit F# statt F) ist	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Z.B kann C-G-Bb sowohl C-Dur7 sein als auch c-moll7.	lecture
Sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	denn es ist das ästhetische Empfinden eines Menschen (Musiker oder Künstler) der seiner inneren Form eine Äussere verleiht.	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Wenn ich ehrlich bin liegt auch gerade da das kreative Potenzial	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	eine Maschine kann niemals zb diese ganz bestimmte Magie entstehen lassen	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Keine Maschine kann das	lecture
sabicas	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	von daher sind simple Geräte stets meine Favoriten, die einfach nur Basics bereitstellen und mich meiner Kreativität nicht berauben	lecture
Die Iden des Maerz	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Könntest Du nicht den Arduino auch schon integrieren, und mit der Software ausstatten, so das der Käufer nur noch die Komponenten zusammenstecken muss?	lecture
Die Iden des Maerz	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Die Eurorackmodule von MI z.B. sind ja auch schon aus solchen Komponenten fertig gebaut Und bedürfen nicht der CE .	lecture
ID_nrebs	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	"Eine ""Zubehör-Wandwarze"" hätte ja ein CE Zeichen, oder?!"	lecture
ID_nrebs	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Eurorack Module haben ja auch kein CE Zeichen.	lecture
ID_nrebs	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Ich würde es als fertig ohne Netzteil anbieten oder eben mit einem Steckernetzteil.	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Daür gibt es erstens Skiffs, und zweitens möchte man vielleicht nicht nur einen, sondern zwei oder drei dieser possierlichen Sequencer nutzen.	lecture
Die Iden des Maerz	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Und ich sehe das Ding eher in einer rechteckigen Form mit der langen Seite horizontal ausgerichtet,	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Aber dann müsste ihre Selbstdarstellung so angepasst werden:	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Es bleibt – gerade für Live-Auftritte! – eben nicht bei einem solcher Helferlein	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Jedes dieser Teilchen braucht, wenn man es denn richtig machen will, eine eigene Stromversorgung per Wandwarze	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	für die wiederum eine eigene Mehrfachsteckdosenleiste mitgeschleppt werden muss	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	hinzu kommt die Zeit, die man für den Aufbau dieses ganzen Viechkrams braucht.	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Gäbe es derlei als Eurorack-Module, wäre die Welt zumindest für diejenigen von uns, die live spielen, ein ganzes Stück einfacher & transportabler.	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Dass dieser Zoo aus kleinen Schachteln ein logistisches Problem darstellt, sieht man bei Bodeneffektgeräten	lecture
Serge	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Insbesondere letztere sind aber, da für Fußbedienung gebaut, entsprechend robust und somit schwer gebaut, also keine Lösungen für handliche Elektromusikbestecke	lecture
Jenzz	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Auch nicht zu vergessen (und in meinen Augen viel schlimmer / aufwändiger als CE usw.): Altgeräteverordnung / WEEE	lecture
fanwander	music	https://www.sequencer.de/synthesizer/threads/sq-3p-midi-step-sequencer-auf-arduino-basis.155764/	Das Argument für den Arduino habe ich oben schon geschrieben	lecture
Fly	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Aber man sollte sich auskennen 	lecture
Fly	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	oder auf dem Apotheker der Wahl vertrauen.	lecture
Fly	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	"Denn, wie richtig geschrieben, ""Pflanzen bilden Bitterstoffe als Abwehr gegen Fressfeinde"" - vulgo, Gifte."	lecture
Fly	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Also, nicht alles Bittere herunterschlucken.	lecture
Knorkem	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Ich empfehle den Schwedenbitter für offene Wunden und Verbrennungen und bei Zahnschmerzen.	lecture
Rosa Stieglitz	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Außerdem muss der bittere Geschmack deutlich schmeckbar bleiben und nicht zB. mit einem süßen Dressing zugedeckt	lecture
Rosa Stieglitz	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Die ganzen im Artikel genannten positiven Wirkungen werden durch die 'Bitter-Wahrnehmung' auf der Zunge ausgelöst.	lecture
Rosa Stieglitz	health	https://taz.de/Bitterstoffe-und-Ernaehrung/!5743840/	Das ist (für viele deutlich) bekömmlicher als alkoholischer Magenbitter.	lecture
Fabian	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	wenn man mit seinem Auto immer 20 min nach einem Parkplatz sucht fällt einem vielleicht mal auf, das man mit dem ÖPNV schneller ist.	lecture
Christian	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Solange das Fahrzeug angemeldet und die Hauptuntersuchung gültig ist, darf es solange stehen, wie man will.	lecture
Christian	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Solange das Fahrzeug angemeldet ist, darf es auf der Straße parken.	lecture
Christian	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Früher kein Problem, die Verdichtung fällt uns heute auf die Füße.	lecture
Hans	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Wohnmobile im Eigentum sind jedem seine Entscheidung	lecture
Hans	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Wer keinen eigenen Stellplatz für das Wohnmobil hat, der hat dies auf entsprechenden Stellplätzen unter zu stellen.	lecture
Hans	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Im Prinzip alles was über die Nacht vor der Abreise hinaus geht ist den anderen Anwohnern nicht wirklich zuzumuten und daran sollten sich die Kommunen orientieren.	lecture
Friederike	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Es gibt also deutlich andere Facetten des Themas, als das Thema, dass Zweit- und Drittautos keinen Parkplatz mehr bekommen	lecture
nlu	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Auch nichts anderes als 90% der PKWs	lecture
nlu	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Ein allgemeines Problem, bei dem WoMos nur eine weitere Facette sind.	lecture
Wirwartenaufgodot	mobility	https://www.spiegel.de/auto/wohnmobile-parken-strassen-in-dicht-bebauten-quartieren-zu-duerfen-die-das-a-8e8d5d57-13c6-48c0-9ecf-3f899ee0517f?utm_source=pocket-newtab-global-de-DE#kommentare	Wo bleibt da der Umweltschutz?	lecture
wetzer01	lifestyle	https://www.heise.de/forum/heise-online/Kommentare/Wie-In-Ears-funktionieren-und-unsere-Hoergewohnheiten-kuenftig-beeinflussen/Fuer-unterwegs-ok/posting-38286300/show/	Ich setze dann meine Sennheier HD650 auf und höre echt was gespielt wurde.	lecture
nerdiger_Schlickrutscher	lifestyle	https://www.heise.de/forum/heise-online/Kommentare/Wie-In-Ears-funktionieren-und-unsere-Hoergewohnheiten-kuenftig-beeinflussen/Fuer-unterwegs-ok/posting-38286300/show/	das ist doch eine sehr pauschale Aussage, die der Sache nicht gerecht wird	lecture
