user	topic	link	utterance	category
Kindle	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Canadians todays would rather have order through tyranny, over freedom.	insinuation
Kindle	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	It's a sad awakening.	concession
Tony guapmof	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	We've learnt in the past two years that most people crave and ask for slavery disguised as safety.	insinuation
Tony guapmof	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	We give up our freedoms for temporary safety as we descend in a spiral to tyranny and dictatorship.	insinuation
JD8	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Can't believe how many Canadians support this PM.	dissent
Karel Jans	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	I'm embarrassed, very embarrassed.	dissent
Don Berner	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	This isn't martial law. What hyperbole.	dissent
JP	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Is Canada literally not playing out the storyline to Episode 1 Phantom Menace?	insinuation
Samson Mow	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	These are the scared and weak minded people that make it possible.	insinuation
Infinitive Mind	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Canada reveals it's true colors that -- make no mistake -- has always been what Canada is.	insinuation
Nancy Kane	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Yes a grim day indeed 	dissent
Nancy Kane	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	The largest amount of wealth in our history was transferred from the working class to the elite during the pandemic 	insinuation
Nancy Kane	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	where is the woke social justice for the working class? 	insinuation
Nancy Kane	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Despair is what I feel today watching Canada fall.	dissent
zyrorl	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	The world is tilting towards authoritarianism every day.	insinuation
Cheyenne	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	It wasn’t quelled at all.	dissent
Sandy Rains	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	The lesson we should have learned is that we should try to reach out to those we disagree with us not belittle them.	lecture
Beverly Bonner	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Yet the goal to shift mandates was achieved.	concession
VancouerTerp	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	We are not under martial law. 	dissent
VancouerTerp	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	We are still under the authority of a civilian government! 	lecture
Dodgyboy	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	It is concerning that Canadians are willing to trade their freedom for comfort without question	dissent
Dodgyboy	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	those who oppose are subject to criticism and verbal attack - but no debate.	dissent
Dodgyboy	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	How did we become so judgemental of our CDN brothers and sisters?	dissent
Mathieu Arsenault	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Forgive them for they know not the value of freedom. 	lecture
CB	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	The action of the truckers is rebellion. 	lecture
Tyler Durden swallowed the red pill	society	https://twitter.com/MarkRyanEthics	Some ppl understand that doing what you love and doing what is right are forms of payment. 	lecture
Tyler Durden swallowed the red pill	society	https://twitter.com/MarkRyanEthics	Money is important but it’s not everything.	lecture
creative_cutie	entertainment	https://twitter.com/ArtofLostandCan/status/1495805900413620231	I like how none of the designs changed.	praise
Jiminy Jonkers	entertainment	https://twitter.com/ArtofLostandCan/status/1495805900413620231	Yikes this looks awful	dissent
Seanpvs101	entertainment	https://twitter.com/ArtofLostandCan/status/1495805900413620231	Thank Gosh the Final Looks in actual show looks Way Better.	praise
saunii	society	https://twitter.com/hashtag/CancelCulture?src=hashtag_click	i feel like cancel culture is too broad of a term	dissent
I am not here	society	https://twitter.com/hashtag/CancelCulture?src=hashtag_click	This is just lame as fuck	dissent
I am not here	society	https://twitter.com/hashtag/CancelCulture?src=hashtag_click	I'm not the cancel everyone who offends me type usually but people like this really do disappoint me	concession
Andy the Corsair	society	https://twitter.com/hashtag/CancelCulture?src=hashtag_click	Also: getting fired for an unpopular opinion amongst your target audience isn't censorship	lecture
Andy the Corsair	society	https://twitter.com/hashtag/CancelCulture?src=hashtag_click	It's not having the ability to do your job well	lecture
David Moreno	music	https://twitter.com/jbgfa/status/1496240915995893774	It sound like everything else he makes tbh	dissent
Meltv	music	https://twitter.com/jbgfa/status/1496240915995893774	Durk just smart idm how cut yb is	concession
Grim	music	https://twitter.com/jbgfa/status/1496240915995893774	He sounded like he was throwing a tantrum while he was recording.	insinuation
the Auntie	music	https://twitter.com/jbgfa/status/1496240915995893774	Boy no tf he didn’t	dissent
Supreme.weeb3.0	music	https://twitter.com/jbgfa/status/1496240915995893774	You my friend have earned some PLATINUM	praise
aysia	music	https://twitter.com/jbgfa/status/1496240915995893774	in what world?	dissent
bannz	music	https://twitter.com/jbgfa/status/1496240915995893774	all he did was scream if he rapped like durk or chill maybe but the yelling just fucked it up	dissent
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	however as a football fan I cannot help but spare a thought for Leeds.	concession
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	For one, they run their asses off on the pitch	praise
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	There are certain teams you are happy to hang 6 on as a fan, but for me Leeds isn't one of those teams	concession
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	they're a scrappy bunch of overachievers who never let their heads sag.	praise
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	there is something hopelessly (and frustratingly) naive about the way that Bielsa has them playing	lecture
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Admittedly he has forgotten more football than I would hope to learn in two lifetimes	concession
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	I cannot understand how the team can be expected to maintain its defensive cohesiveness within his man-marking scheme	dissent
AMDG_26	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	I hope they survive, because on their day they're a joy to watch	praise
ID1711852	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Thanks for your kind thoughts.	praise
ID1711852	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Much as I love him for what he's brought to Elland Road I can't see it going on much longer.	concession
ArthurThistlewood	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	There's a middle ground between attractive football and defensive drudgery and they aren't finding it.	lecture
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	I think the key point is that Leeds can't play the way they have without their best defender	concession
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Man-marking clearly has worked for them, but it presents challenges that they seem unable to solve without their best player	concession
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	The difference between playing really well under a system and looking disorganised can really be 3 players	lecture
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Credit to Liverpool for taking full advantage	concession
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	but I don't think the fixes for Leeds are as simple as an Allardycean overhaul of their system	dissent
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	But if anyone can do it I'd have thought Bielsa had the knowhow.	concession
kiwired	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	Unfortunately he looks fairly deflated too.	dissent
MawalTrees	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	I worry when a team doesn't score	dissent
MawalTrees	sport	https://www.theguardian.com/football/2022/feb/23/liverpool-leeds-united-premier-league-match-report#comment-155103631	You gotta keep scoring to stand any chance.	lecture
Anonymous	music	https://boards.4channel.org/mu/	yeah i remember looking at the booklet as a kid and really wanting one of those	concession
Anonymous	music	https://boards.4channel.org/mu/	Cool shape but i found out how shit teiscos were at some point lol	concession
Anonymous	music	https://boards.4channel.org/mu/	was shitty and uncalled for	dissent
Anonymous	music	https://boards.4channel.org/mu/	i never called you gabagool I called you garbagepail	dissent
Anonymous	music	https://boards.4channel.org/mu/	silly goose	dissent
Anonymous	music	https://boards.4channel.org/mu/	just put a sock in it and go practice your gay and lame some more	dissent
Anonymous	music	https://boards.4channel.org/mu/	Why is politics such a big part of her career and image?	dissent
Anonymous	music	https://boards.4channel.org/mu/	That, and Sinatra's career wasn't specifically based on politics.	lecture
Anonymous	music	https://boards.4channel.org/mu/	who do you think got her where she is to begin with	insinuation
Anonymous	music	https://boards.4channel.org/mu/	She's the physical and musical embodiment of the dying, degenerate neo-liberal empire.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	idk if that matters though	concession
Anonymous	music	https://boards.4channel.org/mu/	She is not a real person	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Not to mention we don't appreciate apolitical mainstream artists like Drake enough	concession
Anonymous	music	https://boards.4channel.org/mu/	Blame Frank Sinatra endorsing Kennedy and Carter using countless rock and funk groups for good publicity	dissent
Anonymous	music	https://boards.4channel.org/mu/	Drake isn’t apolitical at all he sucked John Tory’s dick, he’s just a leaf	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Her uncle Brian Baird is a former Congressman who is close with John Kerry and has ties to the CIA.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Are we forgetting she sang the hook on this track?	lecture
Anonymous	music	https://boards.4channel.org/mu/	Damn, she really was set no matter what she decided to do, huh	concession
Anonymous	music	https://boards.4channel.org/mu/	Everything is confirmed except the CIA stuff	concession
Anonymous	music	https://boards.4channel.org/mu/	although I wouldn't doubt it given Kerry was heavily involved with the intelligence agencies when he was Secretary of State	concession
Anonymous	music	https://boards.4channel.org/mu/	meaning he was connected to what would end up becoming Big Tech	insinuation
Anonymous	music	https://boards.4channel.org/mu/	He is, however, literal friends with Bill Gates.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	It makes all the more sense when you know how Billie's career got started.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Way too many rabbitholes here.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	I do not think they are actually friends.	dissent
Anonymous	music	https://boards.4channel.org/mu/	I wouldn't be surprised if they are.	dissent
Anonymous	music	https://boards.4channel.org/mu/	Billie's family has DC ties via her uncle.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Gates donated a thousand dollars to Baird's campaign for Congress in 2002.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	she's literally a psychological weapon that the CIA came up with	insinuation
Anonymous	music	https://boards.4channel.org/mu/	it is plain as fucking day lol	insinuation
Anonymous	music	https://boards.4channel.org/mu/	her entire career is a psyop	insinuation
Anonymous	music	https://boards.4channel.org/mu/	The difference is, politics was a part of Billie's career from the start.	lecture
Anonymous	music	https://boards.4channel.org/mu/	Not the case with these other people.	lecture
Anonymous	music	https://boards.4channel.org/mu/	At least Sinatra actually had something to offer musically	concession
Anonymous	music	https://boards.4channel.org/mu/	one of the greatest singers to ever live in fact	praise
Anonymous	music	https://boards.4channel.org/mu/	That, and Sinatra's career wasn't specifically based on politics.	concession
Anonymous	music	https://boards.4channel.org/mu/	who do you think got her where she is to begin with	insinuation
Anonymous	music	https://boards.4channel.org/mu/	She's just a billboard to plaster shit and politics onto	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Almost every picture I've seen of her is advertising for some brand like Gucci or Versace or some other globohomo shit.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	wonder how many meds she's on	insinuation
Anonymous	music	https://boards.4channel.org/mu/	trademark soulless fuckme eyes	dissent
Anonymous	music	https://boards.4channel.org/mu/	She claims to be anti-drug but I wouldn't be surprised if she's taking SSRIs.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	How do you live in the middle of London and only have white friends?	insinuation
Anonymous	music	https://boards.4channel.org/mu/	"How did ALL the ""men"" in this band manage to have such punchable faces?"	dissent
Anonymous	music	https://boards.4channel.org/mu/	Because you are an insecure, hateful little boy.	lecture
Anonymous	music	https://boards.4channel.org/mu/	What a retarded post.	dissent
Anonymous	music	https://boards.4channel.org/mu/	this album is great	praise
Anonymous	music	https://boards.4channel.org/mu/	I want more bands that sound like this album but I can't fucking find any	dissent
Anonymous	music	https://boards.4channel.org/mu/	The soiboy meme completely obliterated this whole style beyond repair.	dissent
Anonymous	music	https://boards.4channel.org/mu/	They showed great potential with this album but then decided to ruin modern pop music with Some Nights	concession
Anonymous	music	https://boards.4channel.org/mu/	Did it really?	dissent
Anonymous	music	https://boards.4channel.org/mu/	zoom zoom. some nights is fucking trash.	dissent
Anonymous	music	https://boards.4channel.org/mu/	I used to bully as a young teen because I had a crush on her	concession
Anonymous	music	https://boards.4channel.org/mu/	didn't know how to process those emotions in a healthy way	concession
Anonymous	music	https://boards.4channel.org/mu/	They're like an emo Queen	lecture
Anonymous	music	https://boards.4channel.org/mu/	it turned out to be absolute dogshit.	dissent
Anonymous	music	https://boards.4channel.org/mu/	Implying anyone cares what some polfag thinks	dissent
Anonymous	music	https://boards.4channel.org/mu/	It's a fun indie pop album.	praise
Anonymous	music	https://boards.4channel.org/mu/	Nothing groundbreaking.	dissent
Anonymous	music	https://boards.4channel.org/mu/	are all catchy songs, but the rest is pretty forgettable.	concession
Anonymous	music	https://boards.4channel.org/mu/	its not bad, just embarrassing	concession
Anonymous	music	https://boards.4channel.org/mu/	i was cringing as i listened to it	dissent
Anonymous	music	https://boards.4channel.org/mu/	It's too gay for me	dissent
Anonymous	music	https://boards.4channel.org/mu/	thought I could handle it, can't.	concession
Anonymous	music	https://boards.4channel.org/mu/	every album made by a group of upper class coastal white people	insinuation
Anonymous	music	https://boards.4channel.org/mu/	claims it's the best thing ever just to be forgotten in the next month then they repeat the cycle	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Incredible indeed, well done	praise
Anonymous	music	https://boards.4channel.org/mu/	Beautiful post. Thank you for the read	praise
Anonymous	music	https://boards.4channel.org/mu/	I never liked fun but seeing this posted here makes it feel like 2010, feels nice.	concession
Anonymous	music	https://boards.4channel.org/mu/	I'm surprised they never made anything else after that given how huge that album was	concession
Anonymous	music	https://boards.4channel.org/mu/	They're not nearly as theatrical but they're progressive pop	concession
Anonymous	music	https://boards.4channel.org/mu/	Sadly, I'm one of them.	concession
Anonymous	music	https://boards.4channel.org/mu/	Both this album and the band as a whole seem to have sunk into the depths	dissent
Anonymous	music	https://boards.4channel.org/mu/	a decade later the bombastic, optimistic these nights seems hopelessly uncool	lecture
Anonymous	music	https://boards.4channel.org/mu/	i just remember /mu/ raving about it and then me not liking it	dissent
Anonymous	music	https://boards.4channel.org/mu/	Saying they sold out would imply they ever had integrity or identity to begin with.	lecture
Anonymous	music	https://boards.4channel.org/mu/	10 years of hearing it's worse than aids	dissent
Anonymous	music	https://boards.4channel.org/mu/	I remember this shitty album being loved by the Animal Collective hipster crowd	dissent
Anonymous	music	https://boards.4channel.org/mu/	It really is just fun but good	concession
Anonymous	music	https://boards.4channel.org/mu/	not ashamed to say carry on is a great fucking song	concession
Anonymous	music	https://boards.4channel.org/mu/	less baroque but I get a similar vibe from LCD soundsystem	concession
Anonymous	music	https://boards.4channel.org/mu/	though I'm sure you've heard them	concession
Anonymous	music	https://boards.4channel.org/mu/	miniature tigers is close, but they're a lot more indie folk	concession
Anonymous	music	https://boards.4channel.org/mu/	Bump for more recs, the ones so far have been good	praise
Anonymous	music	https://boards.4channel.org/mu/	You deserve the hell that you live in.	dissent
Anonymous	music	https://boards.4channel.org/mu/	I mean we all do, but you specifically can go get fucked.	concession
Anonymous	music	https://boards.4channel.org/mu/	Sort yourself out	dissent
Anonymous	music	https://boards.4channel.org/mu/	Ok zoomers, the party is over, time to face reality	lecture
Anonymous	music	https://boards.4channel.org/mu/	Schoenberg was a literal cuck who feared the number 13	insinuation
Anonymous	music	https://boards.4channel.org/mu/	thats all you need to know to disregard anything he says	insinuation
Anonymous	music	https://boards.4channel.org/mu/	idk why he didnt keep the brown hair more it looks good	dissent
Anonymous	music	https://boards.4channel.org/mu/	Autechre, Aphex Twin, and BoC mog the shit out of Flying Lotus in every way.	lecture
Anonymous	music	https://boards.4channel.org/mu/	It's fucking shit.	dissent
Anonymous	music	https://boards.4channel.org/mu/	"You're literally listening to the worst kind of ""psychedelia"" this faggot has put out."	lecture
Anonymous	music	https://boards.4channel.org/mu/	The beats on this are so fucking irritating and all over the place.	dissent
Anonymous	music	https://boards.4channel.org/mu/	Autechre or far more courageous in experimenting	lecture
Anonymous	music	https://boards.4channel.org/mu/	BoC are better composers and mood makers	lecture
Anonymous	music	https://boards.4channel.org/mu/	Aphex Twin is too in its own league but his beats are probably more satisfying than all of them	concession
Anonymous	music	https://boards.4channel.org/mu/	I freaking love Blue Oyster Cult	praise
Anonymous	music	https://boards.4channel.org/mu/	Cosnograma is alright but a bit self indulgent.	concession
Anonymous	music	https://boards.4channel.org/mu/	I don't buy the motorcycle crash story	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Bob Dylan personality wise is impossible to decipher	concession
Anonymous	music	https://boards.4channel.org/mu/	sometimes I think you're right and then other times I think he seems like a great guy	concession
Anonymous	music	https://boards.4channel.org/mu/	I really don't know	concession
Anonymous	music	https://boards.4channel.org/mu/	He seems like he legitimately has like an identity disorder or something	insinuation
Anonymous	music	https://boards.4channel.org/mu/	"I don't get the sense that the young ""classic"" Dylan was much of a nice guy"	dissent
Anonymous	music	https://boards.4channel.org/mu/	but by the time of 66 he'd already done that and didn't care as much anymore.	lecture
Anonymous	music	https://boards.4channel.org/mu/	That Dylan was young and had an ego, thought he was the shit	insinuation
Anonymous	music	https://boards.4channel.org/mu/	To be fair most would obnoxious if they were worshipped and on drugs all the time	concession
Anonymous	music	https://boards.4channel.org/mu/	I mean to be fair he was so much the shit that he had to actively tell people he wasn't.	concession
Anonymous	music	https://boards.4channel.org/mu/	Any other shit observations you'd like to share?	dissent
Anonymous	music	https://boards.4channel.org/mu/	She's so fucking sexy	praise
Anonymous	music	https://boards.4channel.org/mu/	You are both nice and reasonable and I agree with your outlook	praise
Anonymous	music	https://boards.4channel.org/mu/	that's some hilarious 6th grade humor.	lecture
Anonymous	music	https://boards.4channel.org/mu/	stop taking yourself so seriously faggot	dissent
Anonymous	music	https://boards.4channel.org/mu/	If you can't get sex, at least try to get a hug today.	lecture
Anonymous	music	https://boards.4channel.org/mu/	Racist white people that have an infantilized view of black people	insinuation
Anonymous	music	https://boards.4channel.org/mu/	Probably a lot of French electronic on general.	insinuation
Anonymous	music	https://boards.4channel.org/mu/	I listen to this like, multiple times a week.	concession
HelloKittyFanClub	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	was impressed how they managed to mature and crossover with the next two too	concession
catchytitled	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	I was going to comment but figured I should probably stick to commenting on rivers and lakes.	concession
TheManWithoutFear	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	Some great tunes	concession
TheManWithoutFear	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	It's worth checking out if you're a TLC fan.	lecture
euro3000	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	Hands down the best female R&B group ever.	praise
Glozboy	music	https://www.theguardian.com/culture/2022/feb/24/tlcs-20-greatest-songs-ranked	I've always found Waterfalls massively over-rated.	dissent
Zeke Jordan	music	https://www.youtube.com/watch?v=Q2H6pTtEVlo	TLC is honestly the greatest girl group of the 1990s	praise
Zeke Jordan	music	https://www.youtube.com/watch?v=Q2H6pTtEVlo	They made the way for so many girl group	praise
michael eckert	music	https://www.youtube.com/watch?v=Q2H6pTtEVlo	The video alone makes me happy in the saddest way.	concession
Zeke Jordan	music	https://www.youtube.com/watch?v=Q2H6pTtEVlo	It also sad Left Eye is gone 	dissent
Anonymous	music	https://boards.4channel.org/mu/	That was a tsunami of noise. Well done	praise
Anonymous	music	https://boards.4channel.org/mu/	The guitar is so fucking great on 'Tu Error'	praise
Anonymous	music	https://boards.4channel.org/mu/	Makes me wanna die from not writing something like that myself.	concession
Anonymous	music	https://boards.4channel.org/mu/	Is really beautiful, man, like really really beautiful.	praise
Anonymous	music	https://boards.4channel.org/mu/	Such a great track!	praise
Anonymous	music	https://boards.4channel.org/mu/	That BoC influence hits hard, bro	praise
Anonymous	politics	https://boards.4channel.org/mu/	he gone coocoo, probably has a terminal diseases and wants to go out with a bang.	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	what do you expect from someone who used to be in the KGB?	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	Not exactly known for their empathy.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	I feel validated in my decision.	concession
Anonymous	politics	https://boards.4channel.org/mu/	yeah that's a good guitar	praise
Anonymous	politics	https://boards.4channel.org/mu/	If you're serious about learning the guitar, make sure to learn how the neck works	lecture
Anonymous	politics	https://boards.4channel.org/mu/	learn the placement of notes and scales	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Knowing chords is only going to get you so far	lecture
Anonymous	politics	https://boards.4channel.org/mu/	so practice scales and inversions	lecture
Anonymous	politics	https://boards.4channel.org/mu/	not right away of course, start with the basics and continue moving forwards	concession
Anonymous	politics	https://boards.4channel.org/mu/	I also recommend you don't join the /gg/ threads because they're an absolute shitfest.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	And the theory fag is right on cue lmfao	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	I learned on this exact model, it's pretty comfortable and sounds good.	concession
Anonymous	politics	https://boards.4channel.org/mu/	You don't need to read music to play guitar	lecture
Anonymous	politics	https://boards.4channel.org/mu/	knowing some basic things about how the music works will get you a long way	lecture
Anonymous	politics	https://boards.4channel.org/mu/	learning the guitar is frustrating for a while but just keep at it.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	It's just a matter of preference	lecture
Anonymous	politics	https://boards.4channel.org/mu/	A dreadnought will give you more volume and deeper bass	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Honestly for a complete beginner it's not gonna matter.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	This song is very basic, with some practice you should be able to play this within a short time	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Both dreadnoughts and concerts are good for country	lecture
Anonymous	politics	https://boards.4channel.org/mu/	the particular playing in this song would probably be better suited for a dreadnought	lecture
Anonymous	politics	https://boards.4channel.org/mu/	you want big and volume. concerts are for city slicker fags	lecture
Anonymous	politics	https://boards.4channel.org/mu/	if you're just starting it won't be much that you'd notice anyway	lecture
Anonymous	politics	https://boards.4channel.org/mu/	im excited to get started now	praise
Anonymous	politics	https://boards.4channel.org/mu/	OOOs are balanced and more focused.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	You got a great guitar	praise
Anonymous	politics	https://boards.4channel.org/mu/	Just be patient is the most important	lecture
Anonymous	politics	https://boards.4channel.org/mu/	it's going to seem very daunting at first, but you can do it if you don't get disheartened	lecture
Anonymous	politics	https://boards.4channel.org/mu/	This thread is really shit what is going on?	dissent
Anonymous	politics	https://boards.4channel.org/mu/	Great combination of chops, choons and cheese.	praise
Anonymous	politics	https://boards.4channel.org/mu/	AC/DC are good, but you don't really need guidance when it comes to their catalog	concession
Anonymous	politics	https://boards.4channel.org/mu/	It's all the same (in a good way if you like it, bad way if you don't)	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Motley Crue are probably a waste of time but they have some okay songs.	concession
Anonymous	politics	https://boards.4channel.org/mu/	I love their songs but their albums have duds	concession
Anonymous	politics	https://boards.4channel.org/mu/	I will say that they're insanely influential.	concession
Anonymous	politics	https://boards.4channel.org/mu/	it's been a long time since I went through my Van Halen phase.	concession
Anonymous	politics	https://boards.4channel.org/mu/	They're great, but fuck if they aren't Spinal Tap come to life.	concession
Anonymous	politics	https://boards.4channel.org/mu/	Dokken fucking rules	praise
Anonymous	politics	https://boards.4channel.org/mu/	They're an unironically great band and the first one I go to if anybody wants hair metal recs.	praise
Anonymous	politics	https://boards.4channel.org/mu/	They basically do everything every other hair metal band did but better.	praise
Anonymous	politics	https://boards.4channel.org/mu/	I'm just not sure because I want to own classics but I also want something I haven't over-listened to	concession
Anonymous	politics	https://boards.4channel.org/mu/	I happen to love his voice & the hard bass driven band dynamic.	praise
Anonymous	politics	https://boards.4channel.org/mu/	Rush has the most solid discography of any band with a career that long.	concession
Anonymous	politics	https://boards.4channel.org/mu/	Kanye went full retard around this time	dissent
Anonymous	politics	https://boards.4channel.org/mu/	Some of his stuff is still good, but there’s no going back to the way it was before.	concession
Anonymous	politics	https://boards.4channel.org/mu/	WE HAVE TO PROTECT TRANNIES THE CIA TOLD ME SO	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	God I hate Nutmeggers	dissent
Anonymous	politics	https://boards.4channel.org/mu/	Actually kinda funny	concession
Anonymous	politics	https://boards.4channel.org/mu/	aaand he ruined it	lecture
Anonymous	politics	https://boards.4channel.org/mu/	I just assumed everyone wearing dsotm tees these days was doing it ironically	concession
Anonymous	politics	https://boards.4channel.org/mu/	If you do not listen to an artist, do not wear their merchandise.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	You don't buy a band tee after listening to just one album from an artist	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Expressing liking something on your chest is gay af anyways	dissent
Anonymous	politics	https://boards.4channel.org/mu/	Your torso is not fukn facebook.	lecture
Anonymous	politics	https://boards.4channel.org/mu/	Poser or not poser, they're supporting the artist anyways.	concession
Anonymous	politics	https://boards.4channel.org/mu/	Dear Prudence is insanely underrated it's not even funny.	dissent
Anonymous	politics	https://boards.4channel.org/mu/	sucked up to the group of people who hated him as much as possible in order to keep making money	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	you faggots are enabling this 36 year old man to act like a 15 year old by watching his content	lecture
Anonymous	politics	https://boards.4channel.org/mu/	stop promoting your mid tier music holy shit	dissent
Anonymous	politics	https://boards.4channel.org/mu/	daily reminder this fake industry fifth columnist still hasnt reviewed any k4000 releases	insinuation
Anonymous	politics	https://boards.4channel.org/mu/	all of them are irredeemable trash	dissent
Anonymous	politics	https://boards.4channel.org/mu/	His reviewing style can get a bit headdy but otherwise I tend to find nice new music throughout his guides	concession
Anonymous	politics	https://boards.4channel.org/mu/	he still has a didactic way of explaining that it fools you into thinking you're understanding complex situations.	concession
Anonymous	politics	https://boards.4channel.org/mu/	Also his dry humor is cool	praise
Anonymous	politics	https://boards.4channel.org/mu/	he reviews obscure music that nobody knows about	praise
Anonymous	politics	https://boards.4channel.org/mu/	Everything was so innocent back then, now it's literal hell	dissent
Anonymous	politics	https://boards.4channel.org/mu/	When all that shit will ever stop	dissent
Anonymous	politics	https://boards.4channel.org/mu/	Not bad, Rameau is quite underrated.	concession
Anonymous	politics	https://boards.4channel.org/mu/	His nocturnes aren't memorable	dissent
Anonymous	politics	https://boards.4chan.org/b/	So far the first one has sick vocals, and is really fast and neato melodic.	praise
Anonymous	politics	https://boards.4chan.org/b/	This is such ideal black metal.	praise
